customer_id,date_of_birth,borough,neighborhood,zip_code,name,_rescued_data
8124.0,01-01-2000,MANHATTAN,UPPER EAST SIDE,10044,"Dietz, David",null
8125.0,null,QUEENS,NORTH QUEENS,11354,"Scholten, Elias",null
8127.0,01-01-2000,BROOKLYN,SOUTHERN BROOKLYN,11223,"Köhler, Jonathan",null
8128.0,01-01-2000,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10033,"Martens, Jakob",null
8129.0,null,BRONX,SOUTHEAST BRONX,10465,"Busch, Ruben",null
8130.0,10-11-2013,QUEENS,NORTH QUEENS,11355,"Linke, Felix",null
8131.0,01-01-2000,MANHATTAN,UPPER WEST SIDE,10024,"Becker, Johanna",null
8132.0,null,MANHATTAN,UPPER EAST SIDE,10128,"Arnold, Vincent",null
8133.0,null,STATEN ISLAND,SOUTH SHORE,10312,"Kühn, Mathilda",null
8134.0,01-01-2000,QUEENS,JAMAICA,11432,"Freitag, Finn",null
8135.0,01-02-2010,QUEENS,WEST QUEENS,11378,"Schneider, Fabian",null
8136.0,null,QUEENS,CENTRAL QUEENS,11366,"Voigt, Paul",null
8137.0,null,QUEENS,JAMAICA,11432,"Becker, Maximilian",null
8138.0,null,QUEENS,NORTHWEST QUEENS,11104,"Bauer, Peer",null
8139.0,null,QUEENS,WEST CENTRAL QUEENS,11374,"Fuchs, Ella",null
8140.0,null,MANHATTAN,CENTRAL HARLEM,10030,"Paul, Aaron",null
8141.0,null,MANHATTAN,CENTRAL HARLEM,10039,"Schreiber, Jakob",null
8143.0,01-01-2000,QUEENS,NORTH QUEENS,11358,"Lange, Marlene",null
8144.0,02-04-2010,MANHATTAN,LOWER MANHATTAN,10004,"Reuter, David",null
8145.0,01-01-2000,QUEENS,SOUTHWEST QUEENS,11421,"Braun, Luisa",null
8146.0,null,MANHATTAN,CHELSEA AND CLINTON,10036,"Horn, Anton",null
8147.0,null,MANHATTAN,LOWER MANHATTAN,10038,"Pohl, Kilian",null
8148.0,null,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10033,"Hartmann, Tim",null
8149.0,null,MANHATTAN,CENTRAL HARLEM,10027,"Bauer, Maxim",null
8150.0,null,MANHATTAN,LOWER MANHATTAN,10005,"Hartmann, Florian",null
8151.0,null,QUEENS,SOUTHEAST QUEENS,11426,"Voigt, Collin",null
8152.0,09-11-2005,QUEENS,NORTHEAST QUEENS,11363,"Förster, Samuel",null
8153.0,01-01-2000,MANHATTAN,CHELSEA AND CLINTON,10019,"Michel, Emma",null
8157.0,null,QUEENS,SOUTHEAST QUEENS,11422,"Frank, Laurin",null
8158.0,null,MANHATTAN,LOWER MANHATTAN,10007,"Martens, Jan",null
8159.0,01-01-2000,QUEENS,NORTHEAST QUEENS,11364,"Scholten, Pauline",null
8160.0,null,QUEENS,NORTHWEST QUEENS,11102,"Schulz, Anna",null
8161.0,null,BROOKLYN,CANARSIE AND FLATLANDS,11236,"Koch, Helene",null
8162.0,null,BRONX,HIGH BRIDGE AND MORRISANIA,10451,"Wolf, Amelie",null
8163.0,null,BROOKLYN,BOROUGH PARK,11204,"Peters, Helene",null
8164.0,null,BROOKLYN,NORTHWEST BROOKLYN,11215,"Meyer, Niklas",null
8165.0,null,QUEENS,SOUTHEAST QUEENS,11422,"Wagner, Noah",null
8166.0,null,QUEENS,ROCKAWAYS,11691,"Krämer, Anton",null
8167.0,01-01-1999,QUEENS,SOUTHWEST QUEENS,11421,"Reuter, Oskar",null
8168.0,null,QUEENS,JAMAICA,11432,"Kuhn, Mia",null
8169.0,null,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10031,"Pohl, Elias",null
8170.0,25-06-1984,BRONX,CENTRAL BRONX,10457,"Baumann, Luna",null
8171.0,01-01-2000,MANHATTAN,UPPER EAST SIDE,10028,"Kühn, Jan",null
8172.0,null,QUEENS,SOUTHWEST QUEENS,11418,"Hartmann, Sarah",null
8173.0,01-01-2000,BROOKLYN,NORTHWEST BROOKLYN,11217,"Koch, Maxim",null
8174.0,null,MANHATTAN,UPPER WEST SIDE,10024,"Förster, Dennis",null
8175.0,01-01-2000,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Fuchs, Samuel",null
8176.0,null,QUEENS,NORTH QUEENS,11359,"Sauer, Alexander",null
8177.0,null,QUEENS,JAMAICA,11423,"Heinrich, Collin",null
8178.0,04-06-2012,MANHATTAN,GREENWICH VILLAGE AND SOHO,10013,"Kuhnert, Alina",null
8179.0,04-12-1984,QUEENS,SOUTHWEST QUEENS,11421,"Busch, Lotta",null
8180.0,null,MANHATTAN,CHELSEA AND CLINTON,10020,"Simon, Henry",null
8181.0,null,QUEENS,NORTHWEST QUEENS,11104,"Frank, Katharina",null
8182.0,null,QUEENS,ROCKAWAYS,11693,"Hartmann, Luna",null
8183.0,null,QUEENS,SOUTHEAST QUEENS,11422,"Krämer, Antonia",null
8184.0,01-01-2000,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Kuhn, Elias",null
8185.0,01-01-2000,BROOKLYN,CENTRAL BROOKLYN,11233,"Berger, Laurin",null
8186.0,01-01-2000,BROOKLYN,SOUTHWEST BROOKLYN,11228,"Jäger, Ronja",null
8187.0,null,MANHATTAN,LOWER MANHATTAN,10005,"Werner, Alexander",null
8188.0,null,QUEENS,NORTHEAST QUEENS,11361,"Köhler, Jan",null
8191.0,01-01-2000,MANHATTAN,CHELSEA AND CLINTON,10019,"Möller, Dominik",null
8192.0,null,QUEENS,NORTHWEST QUEENS,11106,"Voelker, Emma",null
8193.0,null,STATEN ISLAND,PORT RICHMOND,10302,"Ziegler, Vincent",null
8194.0,null,MANHATTAN,UPPER EAST SIDE,10128,"Lehmann, Adrian",null
8195.0,null,MANHATTAN,LOWER EAST SIDE,10003,"Stark, Jule",null
8196.0,null,MANHATTAN,UPPER EAST SIDE,10028,"Dietz, Elias",null
8197.0,null,STATEN ISLAND,PORT RICHMOND,10310,"Schilling, Nele",null
8199.0,null,QUEENS,SOUTHEAST QUEENS,11426,"Jung, Nele",null
8200.0,null,QUEENS,SOUTHEAST QUEENS,11426,"Kopp, Pauline",null
8201.0,null,BRONX,NORTHEAST BRONX,10470,"Hoffmann, Leni",null
8202.0,12-08-2012,MANHATTAN,UPPER EAST SIDE,10028,"Langer, Mats",null
8203.0,null,QUEENS,SOUTHWEST QUEENS,11416,"Lang, Linus",null
8204.0,null,STATEN ISLAND,STAPLETON AND ST. GEORGE,10305,"Hofmann, Elias",null
8205.0,null,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Heinrichs, Leni",null
8206.0,null,BRONX,SOUTHEAST BRONX,10461,"Kuhn, Lina",null
8207.0,09-01-2011,BROOKLYN,BOROUGH PARK,11219,"Lange, Ronja",null
8208.0,null,QUEENS,SOUTHEAST QUEENS,11426,"Schröder, Fabian",null
8209.0,null,QUEENS,SOUTHEAST QUEENS,11411,"Paul, Jonas",null
8212.0,null,BRONX,BRONX PARK AND FORDHAM,10468,"Lange, Maxim",null
8213.0,null,MANHATTAN,EAST HARLEM,10029,"Graf, Florian",null
8215.0,18-12-2013,STATEN ISLAND,MID-ISLAND,10314,"Pohl, Mia",null
8216.0,null,BROOKLYN,SOUTHERN BROOKLYN,11223,"Lang, Florian",null
8217.0,null,MANHATTAN,CHELSEA AND CLINTON,10018,"Möller, Philipp",null
8218.0,null,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10022,"Roth, Felix",null
8220.0,null,QUEENS,JAMAICA,11436,"Ziegler, Marie",null
8221.0,null,BROOKLYN,BOROUGH PARK,11218,"Weiß, Noah",null
8223.0,null,QUEENS,NORTHEAST QUEENS,11361,"Kühn, Victoria",null
8224.0,null,BRONX,SOUTHEAST BRONX,10473,"Neumann, Finn",null
8225.0,null,BROOKLYN,FLATBUSH,11203,"Dietz, Sebastian",null
8226.0,02-02-2010,BROOKLYN,SOUTHERN BROOKLYN,11235,"Horn, Tom",null
8227.0,null,MANHATTAN,LOWER MANHATTAN,10038,"Horn, Maxim",null
8228.0,null,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Braun, Felix",null
8229.0,null,QUEENS,NORTHWEST QUEENS,11104,"Beck, Florian",null
8230.0,null,QUEENS,WEST CENTRAL QUEENS,11379,"Jäger, Sarah",null
8231.0,null,STATEN ISLAND,SOUTH SHORE,10306,"Krüger, Lina",null
8232.0,null,QUEENS,ROCKAWAYS,11692,"Möller, Ole",null
8233.0,null,BRONX,KINGSBRIDGE AND RIVERDALE,10463,"Krämer, Carlotta",null
8234.0,null,BROOKLYN,GREENPOINT,11222,"Becker, Carlotta",null
8235.0,null,BROOKLYN,SUNSET PARK,11220,"Werner, Julian",null
8236.0,null,MANHATTAN,LOWER EAST SIDE,10003,"Wolf, Noah",null
8237.0,null,MANHATTAN,CENTRAL HARLEM,10030,"Klein, Sebastian",null
8239.0,null,MANHATTAN,CENTRAL HARLEM,10026,"Beck, Mats",null
8240.0,23-07-2014,STATEN ISLAND,SOUTH SHORE,10306,"Kuhnert, Hannes",null
8242.0,null,QUEENS,NORTHWEST QUEENS,11105,"Schütz, Paul",null
8244.0,null,QUEENS,SOUTHWEST QUEENS,11414,"Müller, Laurin",null
8245.0,null,MANHATTAN,CENTRAL HARLEM,10037,"Schwarz, Niklas",null
8246.0,15-08-1999,MANHATTAN,LOWER MANHATTAN,10004,"Zimmermann, Hanna",null
8247.0,01-01-2000,MANHATTAN,UPPER EAST SIDE,10021,"Klein, Lennard",null
8248.0,02-08-2005,BROOKLYN,SUNSET PARK,11232,"Berger, Nele",null
8249.0,null,QUEENS,NORTHEAST QUEENS,11364,"Meyer, Nils",null
8250.0,null,QUEENS,ROCKAWAYS,11695,"Sommer, Moritz",null
8251.0,01-01-2000,BRONX,SOUTHEAST BRONX,10465,"Beck, Emma",null
8253.0,null,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11221,"Adam, David",null
8254.0,11-09-1993,BROOKLYN,BOROUGH PARK,11204,"Seidel, Leon",null
8256.0,11-03-2009,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Voigt, Noah",null
8259.0,null,QUEENS,NORTH QUEENS,11359,"Seidel, Alina",null
8260.0,null,BROOKLYN,GREENPOINT,11211,"Berger, Lara",null
8261.0,null,BROOKLYN,SUNSET PARK,11232,"Kuhn, Amelie",null
8262.0,null,MANHATTAN,CHELSEA AND CLINTON,10019,"Werner, Greta",null
8264.0,01-01-2000,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Richter, Dominik",null
8266.0,29-11-2012,MANHATTAN,LOWER EAST SIDE,10009,"Koch, Nele",null
8267.0,01-01-1999,QUEENS,JAMAICA,11433,"Jung, Mathilda",null
8269.0,01-01-2010,QUEENS,NORTH QUEENS,11360,"Berger, Luisa",null
8270.0,null,MANHATTAN,CHELSEA AND CLINTON,10018,"Neumann, David",null
8271.0,null,QUEENS,SOUTHEAST QUEENS,11413,"Graf, Oskar",null
8272.0,null,QUEENS,NORTHWEST QUEENS,11103,"Schröder, Nils",null
8273.0,null,QUEENS,NORTHEAST QUEENS,11364,"Schulz, Emma",null
8274.0,01-01-2000,BRONX,CENTRAL BRONX,10457,"Jung, Laurin",null
8275.0,01-01-2010,BROOKLYN,NORTHWEST BROOKLYN,11217,"Arnold, Ole",null
8276.0,null,QUEENS,WEST QUEENS,11369,"Freitag, Jule",null
8277.0,null,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Stark, Dominik",null
8278.0,01-01-1999,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Winkler, Luisa",null
8280.0,31-10-2004,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11237,"Fischer, Collin",null
8281.0,12-12-2012,MANHATTAN,UPPER WEST SIDE,10024,"Beck, Sarah",null
8282.0,null,BROOKLYN,CENTRAL BROOKLYN,11216,"Schmitt, Hannes",null
8283.0,02-04-2010,STATEN ISLAND,STAPLETON AND ST. GEORGE,10305,"Vogel, Marlene",null
8284.0,01-01-2000,QUEENS,SOUTHWEST QUEENS,11420,"Voelker, Nele",null
8285.0,null,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11221,"Huber, Niklas",null
8286.0,12-11-2010,QUEENS,WEST CENTRAL QUEENS,11385,"Schwarz, Maximilian",null
8287.0,null,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10040,"Michel, Ronja",null
8289.0,null,BRONX,CENTRAL BRONX,10460,"Heinrichs, Ella",null
8290.0,null,BROOKLYN,SOUTHERN BROOKLYN,11223,"Koch, Elias",null
8291.0,07-08-2014,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Schröder, Oskar",null
8292.0,null,BROOKLYN,NORTHWEST BROOKLYN,11231,"Koch, Florian",null
8293.0,null,MANHATTAN,CHELSEA AND CLINTON,10019,"Baumann, Julian",null
8294.0,09-08-2010,QUEENS,JAMAICA,11432,"Fuchs, Dennis",null
8295.0,null,MANHATTAN,CENTRAL HARLEM,10030,"Stephan, Charlotte",null
8296.0,null,MANHATTAN,UPPER EAST SIDE,10028,"Schütz, Luis",null
8298.0,01-01-2000,BRONX,SOUTHEAST BRONX,10462,"Kuhn, Paula",null
8299.0,null,MANHATTAN,LOWER MANHATTAN,10280,"Stephan, Lea",null
8300.0,null,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10031,"Möller, Sebastian",null
8301.0,null,QUEENS,NORTHWEST QUEENS,11101,"Neumann, Ole",null
8302.0,16-05-2005,BRONX,CENTRAL BRONX,10460,"Böhm, Mila",null
8303.0,08-12-2015,BROOKLYN,BOROUGH PARK,11218,"Fuchs, Luis",null
8304.0,02-02-2010,STATEN ISLAND,SOUTH SHORE,10309,"Jäger, Laurin",null
8305.0,01-02-2010,QUEENS,NORTH QUEENS,11356,"Stark, Felix",null
8306.0,null,MANHATTAN,LOWER MANHATTAN,10280,"Paul, Moritz",null
8307.0,12-11-2013,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Simon, Antonia",null
8308.0,null,QUEENS,SOUTHEAST QUEENS,11429,"Barth, Victoria",null
8309.0,23-11-2015,QUEENS,WEST CENTRAL QUEENS,11374,"Horn, Johanna",null
8311.0,null,BROOKLYN,GREENPOINT,11222,"Reuter, Samuel",null
8312.0,02-03-2002,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Schneider, Clara",null
8313.0,11-02-1998,QUEENS,SOUTHWEST QUEENS,11417,"Horn, Tobias",null
8314.0,null,BROOKLYN,NORTHWEST BROOKLYN,11231,"Weber, Emma",null
8316.0,null,QUEENS,NORTH QUEENS,11359,"Köhler, Alina",null
8317.0,null,MANHATTAN,UPPER WEST SIDE,10023,"Böhm, Henry",null
8318.0,null,QUEENS,NORTHEAST QUEENS,11361,"Groß, Elisa",null
8319.0,null,QUEENS,NORTHEAST QUEENS,11362,"Schütz, Elisa",null
8321.0,01-01-1991,MANHATTAN,UPPER EAST SIDE,10044,"Schwarz, Luisa",null
8322.0,04-02-2015,MANHATTAN,CENTRAL HARLEM,10037,"Baumann, Victoria",null
8323.0,20-02-1988,QUEENS,NORTHWEST QUEENS,11102,"Keller, Lennard",null
8324.0,null,QUEENS,CENTRAL QUEENS,11366,"Schilling, Emma",null
8325.0,09-04-1994,QUEENS,JAMAICA,11435,"Schäfer, Florian",null
8326.0,12-01-2004,BROOKLYN,CENTRAL BROOKLYN,11216,"Winkler, Elias",null
8327.0,01-12-2001,QUEENS,SOUTHEAST QUEENS,11413,"Dietrich, Hannes",null
8328.0,null,QUEENS,WEST QUEENS,11370,"Hartmann, Mathilda",null
8329.0,19-05-1991,STATEN ISLAND,STAPLETON AND ST. GEORGE,10305,"Werner, Samuel",null
8330.0,19-01-2010,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10016,"Baumann, Simon",null
8331.0,19-05-1995,QUEENS,NORTHEAST QUEENS,11361,"Kaiser, Nele",null
8332.0,04-06-2015,BROOKLYN,FLATBUSH,11210,"Zimmermann, Noah",null
8333.0,15-10-2011,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11206,"Lange, Jonas",null
8334.0,21-07-2009,QUEENS,JAMAICA,11433,"Peters, Elias",null
8335.0,07-07-1998,QUEENS,SOUTHWEST QUEENS,11419,"Hoffmann, Mathilda",null
8336.0,01-01-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Freitag, Emil",null
8337.0,01-01-2000,STATEN ISLAND,MID-ISLAND,10314,"Lang, Ben",null
8338.0,01-01-2000,MANHATTAN,LOWER MANHATTAN,10038,"Zimmermann, Anton",null
8339.0,01-01-2000,MANHATTAN,CENTRAL HARLEM,10030,"Koch, Julian",null
8340.0,01-01-2000,BROOKLYN,NORTHWEST BROOKLYN,11217,"Lorenz, Jonathan",null
8341.0,02-02-2010,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Arnold, Clara",null
8342.0,09-10-2007,MANHATTAN,LOWER EAST SIDE,10009,"Müller, Ruben",null
8343.0,12-04-2012,QUEENS,WEST QUEENS,11377,"Lorenz, Malte",null
8344.0,19-05-1999,BROOKLYN,FLATBUSH,11225,"Jung, Luis",null
8345.0,02-05-1980,MANHATTAN,CHELSEA AND CLINTON,10018,"Maier, Tom",null
8346.0,28-07-2001,BROOKLYN,NORTHWEST BROOKLYN,11205,"Werner, Lisa",null
8347.0,03-06-2013,BROOKLYN,GREENPOINT,11222,"Stark, Clara",null
8348.0,10-05-2015,MANHATTAN,CHELSEA AND CLINTON,10018,"Sauer, Luis",null
8349.0,01-01-1985,MANHATTAN,CHELSEA AND CLINTON,10036,"Schmitt, Simon",null
8350.0,29-03-1982,QUEENS,NORTHWEST QUEENS,11103,"Lorenz, Moritz",null
8351.0,03-01-2001,MANHATTAN,UPPER EAST SIDE,10028,"Kuhnert, Lea",null
8352.0,01-01-2000,BROOKLYN,FLATBUSH,11210,"Wirth, Tobias",null
8353.0,19-05-2010,QUEENS,NORTH QUEENS,11355,"Wirth, Greta",null
8354.0,19-02-1998,QUEENS,JAMAICA,11433,"Beck, Nils",null
8355.0,19-08-2001,BROOKLYN,EAST NEW YORK AND NEW LOTS,11208,"Albrecht, Ronja",null
8356.0,26-02-2005,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10022,"Adam, Jonas",null
8358.0,19-05-2001,QUEENS,JAMAICA,11434,"Hahn, Helene",null
8359.0,23-10-2012,QUEENS,NORTHWEST QUEENS,11104,"Koch, Sofia",null
8360.0,19-05-2010,QUEENS,NORTHEAST QUEENS,11363,"Schreiber, Sarah",null
8361.0,01-01-2000,QUEENS,NORTHEAST QUEENS,11363,"Krämer, Erik",null
8362.0,02-04-2010,QUEENS,NORTH QUEENS,11357,"Sauer, Emil",null
8363.0,19-05-2005,MANHATTAN,UPPER EAST SIDE,10021,"Kaiser, Samuel",null
8364.0,17-05-2003,QUEENS,NORTHEAST QUEENS,11362,"Hahn, Fabian",null
8365.0,19-05-2000,QUEENS,NORTHEAST QUEENS,11361,"Kopp, Nele",null
8366.0,10-03-2004,QUEENS,NORTH QUEENS,11356,"Weiß, Moritz",null
8367.0,01-01-2000,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11206,"Hofmann, Emilia",null
8368.0,19-05-2001,QUEENS,JAMAICA,11423,"Stephan, Jan",null
8369.0,16-05-2009,BROOKLYN,FLATBUSH,11225,"Schwarz, Emilia",null
8370.0,19-05-2010,BRONX,SOUTHEAST BRONX,10461,"Horn, Mathilda",null
8371.0,19-10-1977,BRONX,NORTHEAST BRONX,10470,"Keller, Ella",null
8373.0,19-05-2011,BROOKLYN,CENTRAL BROOKLYN,11216,"Möller, Collin",null
8374.0,01-01-1999,BRONX,SOUTHEAST BRONX,10473,"Bauer, Florian",null
8375.0,17-06-2013,QUEENS,WEST QUEENS,11372,"Werner, Malte",null
8376.0,19-05-1999,STATEN ISLAND,PORT RICHMOND,10303,"Jung, Emma",null
8377.0,null,BROOKLYN,SUNSET PARK,11220,"Dietrich, Pauline",null
8378.0,28-03-2012,BROOKLYN,FLATBUSH,11203,"Fuchs, Moritz",null
8379.0,28-05-2012,MANHATTAN,CHELSEA AND CLINTON,10019,"Keller, Luna",null
8380.0,05-08-1997,BROOKLYN,FLATBUSH,11226,"Lang, Hannes",null
8381.0,01-01-2000,STATEN ISLAND,STAPLETON AND ST. GEORGE,10305,"Schäfer, Pascal",null
8382.0,10-03-2015,BROOKLYN,GREENPOINT,11222,"Stark, Lisa",null
8383.0,12-08-2006,MANHATTAN,CENTRAL HARLEM,10026,"Seidel, Helene",null
8384.0,11-03-2015,BRONX,BRONX PARK AND FORDHAM,10467,"Langer, Tobias",null
8385.0,19-02-1990,MANHATTAN,LOWER MANHATTAN,10004,"Scholz, Ella",null
8387.0,14-12-1980,BRONX,KINGSBRIDGE AND RIVERDALE,10471,"Schäfer, Lotta",null
8388.0,01-01-2000,QUEENS,WEST CENTRAL QUEENS,11385,"Simon, Hanna",null
8389.0,19-08-2011,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Dietrich, Jule",null
8390.0,12-11-2010,BROOKLYN,SUNSET PARK,11220,"Peters, Aaron",null
8391.0,29-01-2006,MANHATTAN,LOWER MANHATTAN,10280,"Lorenz, Hannes",null
8392.0,19-05-2011,QUEENS,JAMAICA,11435,"Simon, Fabian",null
8395.0,19-05-1980,MANHATTAN,CENTRAL HARLEM,10039,"Brandt, Elias",null
8396.0,01-01-2000,MANHATTAN,LOWER EAST SIDE,10003,"Becker, Philipp",null
8397.0,10-06-2000,MANHATTAN,LOWER MANHATTAN,10038,"Lorenz, David",null
8398.0,17-03-2014,MANHATTAN,UPPER EAST SIDE,10028,"Adam, Charlotte",null
8399.0,18-05-2010,STATEN ISLAND,SOUTH SHORE,10306,"Seidel, Noah",null
8400.0,15-02-2010,QUEENS,WEST CENTRAL QUEENS,11375,"Graf, Luisa",null
8401.0,15-06-1990,QUEENS,WEST CENTRAL QUEENS,11385,"Baumann, Paula",null
8402.0,01-01-1980,MANHATTAN,CENTRAL HARLEM,10030,"Maier, Anna",null
8403.0,19-05-2010,QUEENS,SOUTHEAST QUEENS,11427,"Ludwig, Mathilda",null
8404.0,19-05-2010,QUEENS,ROCKAWAYS,11691,"Busch, Emma",null
8405.0,20-09-2012,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Schneider, Collin",null
8406.0,26-05-2002,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Keller, Paul",null
8407.0,null,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Heinrichs, Leon",null
8408.0,null,MANHATTAN,CENTRAL HARLEM,10027,"Maier, Mathilda",null
8409.0,15-08-2010,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Reuter, Elias",null
8410.0,03-01-1988,QUEENS,NORTHEAST QUEENS,11361,"Förster, Elias",null
8411.0,26-06-2008,QUEENS,WEST QUEENS,11369,"Reuter, Levi",null
8412.0,01-01-1999,STATEN ISLAND,SOUTH SHORE,10309,"Becker, Moritz",null
8413.0,19-05-2010,BRONX,CENTRAL BRONX,10457,"Simon, Lotta",null
8414.0,29-01-2013,QUEENS,NORTH QUEENS,11356,"Hoffmann, Niklas",null
8415.0,01-01-2000,QUEENS,JAMAICA,11412,"Jäger, Marie",null
8416.0,null,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10033,"Ludwig, Lina",null
8417.0,01-01-2000,QUEENS,NORTHWEST QUEENS,11104,"Schröter, Samuel",null
8418.0,01-01-1999,BRONX,SOUTHEAST BRONX,10465,"Schmitt, Mathilda",null
8419.0,01-01-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Richter, Greta",null
8421.0,22-12-2013,QUEENS,SOUTHWEST QUEENS,11418,"Schütz, Lina",null
8425.0,01-01-2000,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10031,"Jäger, Nico",null
8426.0,15-06-2010,BROOKLYN,EAST NEW YORK AND NEW LOTS,11207,"Hofmann, Johanna",null
8427.0,26-01-2000,BROOKLYN,FLATBUSH,11225,"Kuhn, Luis",null
8428.0,01-01-2000,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10022,"Simon, Elisa",null
8429.0,01-01-2000,MANHATTAN,UPPER EAST SIDE,10021,"Günther, Luis",null
8431.0,01-01-1980,MANHATTAN,GREENWICH VILLAGE AND SOHO,10013,"Voigt, Finn",null
8432.0,15-06-2012,MANHATTAN,GREENWICH VILLAGE AND SOHO,10014,"Wagner, Laurin",null
8433.0,null,MANHATTAN,CHELSEA AND CLINTON,10018,"Weber, Peer",null
8434.0,15-06-2000,BROOKLYN,SOUTHERN BROOKLYN,11223,"Hahn, Finn",null
8435.0,null,MANHATTAN,CHELSEA AND CLINTON,10020,"Richter, Moritz",null
8436.0,01-01-2000,BRONX,BRONX PARK AND FORDHAM,10467,"Maier, Mia",null
8437.0,01-01-2000,QUEENS,NORTH QUEENS,11354,"Dietz, Emil",null
8438.0,25-12-2010,QUEENS,NORTHWEST QUEENS,11101,"Sommer, Sofia",null
8440.0,01-01-2009,QUEENS,JAMAICA,11412,"Frank, Julius",null
8441.0,16-04-2015,QUEENS,WEST CENTRAL QUEENS,11374,"Albrecht, Lina",null
8442.0,01-01-2015,QUEENS,ROCKAWAYS,11693,"Scholten, Sofia",null
8443.0,01-01-1999,QUEENS,ROCKAWAYS,11697,"Engel, Luna",null
8444.0,28-06-1983,QUEENS,SOUTHEAST QUEENS,11004,"Walter, Emma",null
8445.0,01-01-1980,QUEENS,SOUTHEAST QUEENS,11004,"Busch, Luis",null
8446.0,null,MANHATTAN,CHELSEA AND CLINTON,10020,"Stephan, Mia",null
8447.0,01-01-1980,QUEENS,SOUTHEAST QUEENS,11413,"Keller, Pauline",null
8448.0,15-06-2008,STATEN ISLAND,PORT RICHMOND,10310,"Wirth, Florian",null
8449.0,09-01-2014,STATEN ISLAND,PORT RICHMOND,10303,"Weber, Henry",null
8450.0,09-04-2006,STATEN ISLAND,PORT RICHMOND,10310,"Günther, Tim",null
8451.0,19-08-2001,BRONX,SOUTHEAST BRONX,10472,"Michel, Sarah",null
8452.0,01-01-2000,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Scholz, Marco",null
8453.0,11-10-2011,MANHATTAN,CENTRAL HARLEM,10026,"Lehmann, Sebastian",null
8454.0,01-01-2000,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11206,"Barth, Lennard",null
8455.0,07-12-2004,BROOKLYN,NORTHWEST BROOKLYN,11205,"Böhm, Mia",null
8456.0,01-01-2000,MANHATTAN,CENTRAL HARLEM,10027,"Kuhn, Alexander",null
8457.0,01-01-2000,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Berger, Alexander",null
8458.0,11-12-2002,QUEENS,NORTHEAST QUEENS,11364,"Hoffmann, Melina",null
8459.0,13-09-2008,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10034,"Beck, Maxim",null
8460.0,01-01-1988,BRONX,BRONX PARK AND FORDHAM,10467,"Frank, Jakob",null
8461.0,31-01-2005,QUEENS,JAMAICA,11434,"Sommer, Greta",null
8462.0,30-05-2013,QUEENS,NORTHWEST QUEENS,11101,"Kaiser, Noah",null
8463.0,01-01-2000,QUEENS,NORTHWEST QUEENS,11102,"Schütz, Felix",null
8464.0,01-01-2000,QUEENS,SOUTHEAST QUEENS,11428,"Martens, Pauline",null
8465.0,27-09-2011,MANHATTAN,GREENWICH VILLAGE AND SOHO,10013,"Seidel, Luis",null
8466.0,20-02-2011,QUEENS,NORTH QUEENS,11354,"Schreiber, Katharina",null
8467.0,23-10-2011,MANHATTAN,LOWER MANHATTAN,10038,"Frank, Ruben",null
8468.0,21-02-1999,QUEENS,WEST QUEENS,11370,"Winkler, Emilia",null
